customer,area,name,sales,db2
"7390523","Fonseca, Jaqueline","Ibratech Automação Ltda ME","6.645","72,31585363"
"7390577","Fonseca, Jaqueline","EMS SA","6.212","92,77423426"
"7391251","Fonseca, Jaqueline","VLRC Indústria e Comércio Eireli","2.725","82,76858139"
"7391356","Fonseca, Jaqueline","Mefsa Mecânica e Fundição Santo Ant","2.003","87,22353939"
"7402484","Fonseca, Jaqueline","Pizarro Planejados Ltda","239","49,60251046"
"7404133","Fonseca, Jaqueline","Novatec Engenharia e Automação Ltda","964,28","85,62243332"
"7404136","Fonseca, Jaqueline","Metalúrgica Carvalho Ltda","267,52","93,74252392"
"2200069","Melo, Vinicius","Dr Promaq Indústria e","1.001","87,5024975"
"2200112","Melo, Vinicius","Elevadores Otis LTDA","2.193","74,19829992"
"2200133","Melo, Vinicius","Fi-El Chicotes Elétricos","299.140","81,36314275"
"2200137","Melo, Vinicius","Flexopower Indústria","54.308","85,89046897"
"2200243","Melo, Vinicius","Omnisys Engenharia LTDA","17.228","84,9227149"
"2200270","Melo, Vinicius","Qualitycabos LTDA","49.563","81,32244721"
"2200312","Melo, Vinicius","Spi Integracao de Sistemas","4.626","80,4286125"
"2200423","Melo, Vinicius","Tca/Horiba Sist de Testes Aut Ltda","46.656","88,83555513"
"2200520","Melo, Vinicius","Sensor Technology LTDA","853,8","78,49964863"
"2200596","Melo, Vinicius","B Grob do Brasil S A Ind Com","144.600","66,29625616"
"2200666","Melo, Vinicius","Brascoelma Const. Breira de","3.968","89,23321935"
"2200757","Melo, Vinicius","Toledo do Brasil Indústria","310.528","87,49080637"
"2200813","Melo, Vinicius","Yaskawa Elétrico do Brasil","1.568","88,18347102"
"2200858","Melo, Vinicius","RDA Tecnologia LTDA EPP","1.383","67,72572833"
"2201037","Melo, Vinicius","Agesp Eletrotécnica LTDA","387,75","86,88845906"
"2201097","Melo, Vinicius","Prensas Schuler S A","27.307","79,01375311"
"2201240","Melo, Vinicius","Csi Controles e Sistemas","13.559","56,68121536"
"2201270","Melo, Vinicius","Af Braco Automação","2.493","78,43528982"
"2201292","Melo, Vinicius","Aut Sistemas de Automação LTDA","11.765","81,81418697"
"2201507","Melo, Vinicius","Glaston Brasil LTDA","12.369","85,08850012"
"2201622","Melo, Vinicius","Stm Tecnologia e","3.457","82,48957231"
"2201693","Melo, Vinicius","Motoman Robótica do Brasil","1.856","85,28318355"
"2201715","Melo, Vinicius","Zema Zselics LTDA","1.006","76,98498654"
"2201731","Melo, Vinicius","Mercedes-Benz do Brasil LTDA","13.469","90,50500821"
"2201760","Melo, Vinicius","Lavrita Eng Consul e Equip Industri","24.623","82,24021911"
"2201842","Melo, Vinicius","Sollution Robotics Automação","1.294","85,70048459"
"2202094","Melo, Vinicius","Esa Eletrotécnica Santo","127.344","63,44130233"
"2202130","Melo, Vinicius","Hts Elevadores Indústria e","1.136","58,5772143"
"2202139","Melo, Vinicius","Coop. de Trabalho Dos Prod.","2.157","71,43956604"
"2202216","Melo, Vinicius","Colgate Palmolive Industrial","230.410","84,44342259"
"2202253","Melo, Vinicius","Contric Modena Painéis e","47.986","85,29832173"
"2202364","Melo, Vinicius","Finder Componentes LTDA","274,67","89,19794663"
"2202545","Melo, Vinicius","Sistema Serviços de","2.170","84,38411591"
"2202651","Melo, Vinicius","Moinho Paulista Sa","151.374","86,34874276"
"2202663","Melo, Vinicius","Falcare Equipamentos","469,8","58,13750532"
"2202688","Melo, Vinicius","Translift Sistemas de","86.720","73,41127081"
"2202743","Melo, Vinicius","M Shimizu-Elétrica e Pneumatica","1.737","78,92352416"
"2202905","Melo, Vinicius","Conex Eletromecânica","8.984","83,21616285"
"2203131","Melo, Vinicius","Microblau Indústria","145.383","73,70228731"
"2203270","Melo, Vinicius","Stk Automação e Comércio","7.418","50,77660413"
"2203294","Melo, Vinicius","Swb Indústria Mecânica e","13.740","85,35699964"
"2203408","Melo, Vinicius","Balcans Tecnologia a Vácuo e Automa","5.302","71,01621746"
"2203634","Melo, Vinicius","Liyan Brasil Indústria","202.940","85,65826924"
"2203653","Melo, Vinicius","Autokraft Industrial do","7.807","86,25667997"
"2203735","Melo, Vinicius","Valerio Pinto Dos Santos Com e","5.567","49,90713598"
"2203800","Melo, Vinicius","Maxca Automação Industrial","5.384","87,40070023"
"2203933","Melo, Vinicius","Paraman Indústria & Comércio","2.737","84,71929978"
"2203983","Melo, Vinicius","Seral Otis Indústria","182.183","65,81063387"
"2204085","Melo, Vinicius","Accede Automação Industrial","7.021","78,17277318"
"2204309","Melo, Vinicius","Aet Engenharia e Soluções","13.171","86,17103499"
"2204530","Melo, Vinicius","Peag Projetos de Engenharia","27.358","63,12159033"
"2204904","Melo, Vinicius","Reditech Services Automação","749,75","85,6738913"
"2204964","Melo, Vinicius","Lightsoft Comércio e","508,65","88,92362135"
"2205254","Melo, Vinicius","Reenergia Comércio e","1.751","87,84369486"
"2205366","Melo, Vinicius","Petróleo Brasileiro S A","339","94,68731563"
"2205394","Melo, Vinicius","Polimetri Indústria","4.773","91,58287036"
"2205597","Melo, Vinicius","Wheaton Brasil Vidros S.A.","73.013","80,2111643"
"2205728","Melo, Vinicius","Gmc Componentes Elétr e Automação","72.972","79,22738607"
"2205868","Melo, Vinicius","Delta Ultrassons Industria e","19.189","62,46179358"
"2205982","Melo, Vinicius","Spraying Systems do Brasil","1.662","89,47843404"
"2206002","Melo, Vinicius","Rafael Bruno Silva Máquinas Me","1.037","93,64709058"
"2206103","Melo, Vinicius","Petróleo Brasileiro S A","6.058","93,55867463"
"2206106","Melo, Vinicius","Paseli Eletromecânica","6.163","76,48589712"
"2206141","Melo, Vinicius","Ag Automação Gestão e","3.261","83,03873164"
"2206198","Melo, Vinicius","MP Automação Industrial e Engenhari","2.911","86,28506455"
"2206390","Melo, Vinicius","Aflux Brasil Ltda-Epp","801,15","50,76827061"
"2206449","Melo, Vinicius","Usintek Usinagem Técnica","1.028","69,70545893"
"2206553","Melo, Vinicius","Logtek Automação e Sistemas","20.545","78,48040762"
"2206805","Melo, Vinicius","Ab1 Brasil Equipamentos LTDA","1.116","74,103864"
"2206857","Melo, Vinicius","Gen Ind. e Com. de Equip.","34.709","83,82065974"
"2207086","Melo, Vinicius","Adtech Automação LTDA ME","2.007","71,83793236"
"2207322","Melo, Vinicius","Afb Máquinas e Equipamentos","5.799","74,67465396"
"2207346","Melo, Vinicius","Alfamec Industria e Comercio Ltda","12.396","47,45314086"
"2207434","Melo, Vinicius","Gl Eletro-Eletrônicos LTDA","22.663","81,53504497"
"2207440","Melo, Vinicius","Mam Ind., Com.,Import.,","7.628","72,54835897"
"2207478","Melo, Vinicius","Polus do Abc Automação LTDA","2.355","88,80546626"
"2207534","Melo, Vinicius","Jady Serviços de Informática","8.210","52,92020458"
"2207710","Melo, Vinicius","Mainz Indústria e Comércio","2.376","86,37308796"
"2208130","Melo, Vinicius","AMC Handling Transportadores","6.669","82,99596174"
"2208168","Melo, Vinicius","Pak Mak Ind.e Com.de Maquinas","853,48","64,90368843"
"2208178","Melo, Vinicius","Assersopro Assessoria e Serv.","1.817","59,00342243"
"7373362","Melo, Vinicius","Maxx Mechanical Systemns Ltda-","6.066","85,36525051"
"7373612","Melo, Vinicius","Companhia Ultragaz S/A","19.750","84,29392193"
"7381918","Melo, Vinicius","Orbitec Com, Import e Export Ltda","940","83,51808511"
"7382969","Melo, Vinicius","Fatech Manutenção de Maquinas","5.382","89,27146042"
"7384411","Melo, Vinicius","D.M. Automação & Eletrica LTDA","462,92","56,16089173"
"7384639","Melo, Vinicius","Contemp Indústria Comércio e Seriço","372,6","82,10681696"
"7385206","Melo, Vinicius","Kan Estaleiro Ltda","405,09","92,06596065"
"7386992","Melo, Vinicius","Prefer Automação Eireli-ME","22.522","81,8534766"
"7390378","Melo, Vinicius","WMJ Eletric Produtos Eletrônicos","3.110","27,65239706"
"7391154","Melo, Vinicius","Isoplastic Industria e Comércio Ltd","1.053","92,09136168"
"7392777","Melo, Vinicius","Cevmaq Inst e Manut de Maquinas","1.433","79,96468503"
"7393258","Melo, Vinicius","MCS Automação Ltda ME","3.236","60,34298957"
"7393259","Melo, Vinicius","William da Silva Caetano Automação","367,76","88,7698499"
"7393392","Melo, Vinicius","OverDrill Indústria e Comér de Máqu","2.521","77,15273949"
"7406756","Melo, Vinicius","Conan Ind Com de Prod Eletro","1.457","87,41088399"
"7408199","Melo, Vinicius","Energética Solar Ltda ME","456,5","84,72508215"
"7408916","Melo, Vinicius","Python Eng e Equip Industriais Ltda","2.598","64,25533553"
"2200313","Ochoa, Fernando","Springer Carrier LTDA","23.102","58,57508196"
"2200548","Ochoa, Fernando","Rasatronic Eletrônica","591,72","66,47231799"
"2200552","Ochoa, Fernando","D C Secco & Cia LTDA","14.777","47,36933286"
"2200660","Ochoa, Fernando","Ampla Indústria Metalúrgica","153.893","76,66794635"
"2201121","Ochoa, Fernando","Climazon Industrial LTDA","1.168.219","52,18734895"
"2201365","Ochoa, Fernando","Intral Sa Indústria de","39.116","66,51910651"
"2201400","Ochoa, Fernando","Gk&B Indústria de","72.482","55,28743788"
"2201747","Ochoa, Fernando","Stw Soluções em Automação LTDA","114.343","76,2610199"
"2202006","Ochoa, Fernando","Auttom Automação e Robotica","5.526","85,89731758"
"2202215","Ochoa, Fernando","Powermig Automação e","12.392","77,53428173"
"2202454","Ochoa, Fernando","Tramontina SA Cutelaria","12.772","110,2850512"
"2202642","Ochoa, Fernando","Madem Máquinas LTDA","41.928","79,86124775"
"2202645","Ochoa, Fernando","Máquinas Sanmartin LTDA","311.369","75,95198192"
"2202753","Ochoa, Fernando","Borrachas Vipal S A","2.156","84,04219296"
"2202800","Ochoa, Fernando","Lyte Serviços de Automação,","427,21","91,6387725"
"2202976","Ochoa, Fernando","Mebrafe Instalações e","37.967","72,49839136"
"2203142","Ochoa, Fernando","Zegla Indústria de Máquinas","92.445","58,75557102"
"2203920","Ochoa, Fernando","Lujetec Equipamentos","27.301","69,71594089"
"2203971","Ochoa, Fernando","Tramontina Farroupilha SA","27.275","71,30531988"
"2204015","Ochoa, Fernando","Datateck Indústria e","156.306","80,16871574"
"2204222","Ochoa, Fernando","Snap Automação Industrial","2.544","89,47178117"
"2204652","Ochoa, Fernando","Thyssenkrupp Elevadores Sa","11.913","85,26638137"
"2204724","Ochoa, Fernando","Tecnofrio Equipamentos","36.335","83,86356343"
"2204725","Ochoa, Fernando","Seibt Máquinas para","16.943","76,34236041"
"2204859","Ochoa, Fernando","Agrosul Agroavicola","586,67","62,39623639"
"2204932","Ochoa, Fernando","Jeison Salvador & Cia LTDA","937,05","68,21087455"
"2205111","Ochoa, Fernando","Teknike Automação LTDA","586,95","85,75517506"
"2205132","Ochoa, Fernando","Hidráulicos Menegotto LTDA EPP","23.187","75,67134319"
"2205162","Ochoa, Fernando","I-Sheng Brasil Ind e Com de","78.426","57,02415258"
"2205226","Ochoa, Fernando","Basim Máquinas LTDA","7.318","61,73737887"
"2205507","Ochoa, Fernando","Sur-Engenharia Máq e Inst Ind Ltda","2.265","86,5822047"
"2206181","Ochoa, Fernando","Tramontina Garibaldi SA","3.943","86,57553701"
"2206251","Ochoa, Fernando","Videolar-Innova S/A","3.834","89,62139153"
"2206302","Ochoa, Fernando","D. C. Secco & Cia LTDA","54.780","74,57588381"
"2206333","Ochoa, Fernando","Neogas do Brasil Gás Natural","16.139","71,74427474"
"2206334","Ochoa, Fernando","Lenzi Engenharia LTDA ME","2.545","82,46783359"
"2206356","Ochoa, Fernando","Valdir Fraga Dos Santos Me","5.530","63,00364711"
"2206535","Ochoa, Fernando","Comercial Agrícola Arco Iris","378","61,38359788"
"2206884","Ochoa, Fernando","Compuletra LTDA","114,69","92,79797716"
"2207020","Ochoa, Fernando","Eco Comércio de Equipamentos","99.150","76,2154551"
"2207167","Ochoa, Fernando","Pan Electric Indústria","177.828","84,22338176"
"2207448","Ochoa, Fernando","Borrachas Vipal S A","13.380","87,59752786"
"2207714","Ochoa, Fernando","SGM Automação Eireli","3.918","78,14135123"
"2207948","Ochoa, Fernando","Vipal Indústria de Máquinas","40.984","78,05340271"
"2207972","Ochoa, Fernando","Normatec Indústria e Comércio","13.795","68,13790094"
"7373361","Ochoa, Fernando","Carla Cristiane Chaves - ME","790,48","84,71182067"
"7381034","Ochoa, Fernando","Connective Importação e Exportação","11.609","86,07988905"
"7382287","Ochoa, Fernando","Prodepred Automação Ltda","1.025","89,35080893"
"7384291","Ochoa, Fernando","Sr Engenharia Eletro Mecanica","533,61","83,67159536"
"7385467","Ochoa, Fernando","Tecnova Energia Ltda","-1.583","91,89310421"
"7387060","Ochoa, Fernando","Fernando Ochoa de Oliveira","468,21","107,1420944"
"7387063","Ochoa, Fernando","Tridium Automação Ltda ME","429,41","88,83351575"
"7390086","Ochoa, Fernando","Sulpol Ind Metalúrgica Ltda","1.515","84,59974922"
"7391956","Ochoa, Fernando","Elite Industrial Comercio e Serviço","322,25","58,25601241"
"7404083","Ochoa, Fernando","Zenner do Brasil Instrumentos de Me","7.491","88,14616363"
"7406807","Ochoa, Fernando","Rumo Malha Sul S.A","674,25","81,36299592"
"7408706","Ochoa, Fernando","Kley Hertz Farmacêutica SA","1.741","84,03411049"
"2201599","Oliveira, Bruno","B & B Comércio de Materiais","1.752","85,74762622"
"2200003","Oliveira, Romulo","A&C Mecatrônica LTDA","12.947","82,70399907"
"2200303","Oliveira, Romulo","Simpro do Brasil LTDA","2.253","88,24064703"
"2201457","Oliveira, Romulo","Simatec Tecnologia em","2.064","81,57122235"
"2201470","Oliveira, Romulo","Metta Equipamentos Elétricos","385,41","84,91217145"
"2202615","Oliveira, Romulo","Techmotion Automação e","5.264","62,65623783"
"2202815","Oliveira, Romulo","MLM Acionamentos e Automação","35.238","59,57334865"
"2203045","Oliveira, Romulo","TCAS Automação e Controle","193.787","81,19608307"
"2203108","Oliveira, Romulo","Engeteam Sistemas","3.975","87,60261961"
"2203249","Oliveira, Romulo","Neocontrol Soluções em","2.507","96,89291342"
"2203614","Oliveira, Romulo","Autentica Tecnologia LTDA ME","0","X"
"2204778","Oliveira, Romulo","Ge Power Conversion Brasil","183.128","78,59231565"
"2204806","Oliveira, Romulo","Autoitec Automação LTDA","19.892","72,77494728"
"2204931","Oliveira, Romulo","Niobras Mineracao Ltda","1.137","92,92924852"
"2205123","Oliveira, Romulo","Saumec Indústria de Máquinas","5.296","87,10460725"
"2205517","Oliveira, Romulo","Mais Soluções Industriais S.A","52.498","73,39771582"
"2206070","Oliveira, Romulo","Energisa Sergipe","6.833","90,58273455"
"2206696","Oliveira, Romulo","Cardenge Automação","20.795","66,05486058"
